premise,hypothesis,label
"['didnt', 'get', 'time', 'thought', 'saddened', 'little', 'seemed', 'prove', 'mrs', 'vandemeyer', 'girl', 'intimate', 'terms']","['proven', 'mrs', 'vandemeyer', 'girl', 'affair']",1
"['portion', 'nations', 'income', 'turn', 'saved', 'allowing', 'additional', 'investment', 'domestic', 'factories', 'equipment', 'forms', 'capital', 'workers', 'use', 'produce', 'goods', 'services', 'investment', 'abroad']","['domestic', 'industry', 'workers', 'depend', 'greatly', 'nations', 'income']",1
"['relatively', 'small', 'crowds', 'mean', 'fans', 'sit', 'close', 'action']","['fans', 'sit', 'far', 'action']",2
"['never', 'mind', 'strictest', 'reading', 'supposes', 'creation', 'took', 'week']","['supposes', 'creation', 'took', 'month']",2
"['well', 'thats', 'right', 'uh', 'one', 'day', 'itll', 'eighty', 'next', 'day', 'itll', 'thirty', 'tell', 'uh']","['temperature', 'usually', 'sixties', 'time', 'constant']",2
"['youd', 'crazy', 'trust', 'anyway', 'call', 'mccarthyism', 'im', 'like', 'got', 'enough', 'common', 'sense', 'nope', 'come', 'repent', 'make', 'world', 'apology', 'wrongs', 'youve', 'done', 'yeah', 'weve', 'done', 'wrongs', 'weve', 'done', 'near', 'atrocities', 'theyve', 'done', 'need', 'maybe', 'also', 'know']","['may', 'appear', 'racist', 'suffering', 'real', 'threat']",1
"['house', 'fell', 'ruin', 'emancipation', 'fear', 'witchs', 'influence', 'drove', 'plantations', 'slaves', 'away']","['slaves', 'didnt', 'believe', 'witches', 'stayed', 'plantation']",2
"['disorder', 'hardly', 'seemed', 'exist', 'stimulant', 'ritalin', 'came', 'along']","['disorder', 'didnt', 'seem', 'common', 'ritalin', 'wasnt', 'around']",0
"['quite', 'natural', 'suggestion', 'layman', 'make']","['one', 'could', 'think', 'single', 'idea']",2
"['contract', 'provides', 'firm', 'price']","['contract', 'written', 'primarily', 'create', 'price']",1
"['quit', 'quit', 'drinking', 'oh', 'long', 'time', 'ago', 'quit', 'drinking', 'didnt', 'smoke', 'dont', 'smoke', 'gave', 'everything', 'guess', 'dont', 'know', 'old', 'age', 'guess']","['quit', 'drinking', 'smoking', 'guess', 'old', 'age']",0
"['park', 'graceful', 'elegant', 'expanse', 'fine', 'views', 'mountains', 'much', 'loved', 'dubliners', 'since', 'first', 'opened', 'public', '1747']","['park', 'ugly', 'cant', 'even', 'see', 'mountains']",2
"['summer', 'boasts', 'long', 'warm', 'days', 'strong', 'sunlight', 'hazy', 'views']","['sure', 'keep', 'shade', 'umbrella', 'summer']",1
"['goes', 'walks', 'woods', 'little', 'dreaming', 'mrs', 'inglethorp', 'open', 'desk', 'discover', 'incriminating', 'document']","['goes', 'woods']",0
"['overestimated', 'far', 'cpi', 'boskin', 'commission', 'may', 'institutionalize', 'underestimated', 'cpiguaranteeing', 'yearly', 'stealth', 'tax', 'increase']","['possible', 'overestimated', 'far', 'cpi']",0
"['yeah', 'mean', 'people', 'like', 'crazy', 'study', 'though', 'high', 'school', 'one', 'things', 'pick', 'topic', 'investigate', 'time', 'dont', 'think', 'like', 'time', 'uh', 'unfair', 'capital', 'punishment', 'lot', 'common', 'tended', 'tended', 'ignorant', 'foreigner', 'black', 'minority', 'matter', 'chances', 'chances', 'uh', 'getting', 'death', 'penalty', 'know', 'like', 'hundreds', 'times', 'greater', 'could', 'communicate', 'well', 'mean', 'didnt', 'um', 'didnt', 'even', 'necessarily', 'white', 'could', 'communicate', 'could', 'come', 'across', 'court', 'room', 'kind', 'um']","['something', 'dark', 'secretive', 'containable', 'wall', 'text']",2
"['know', 'dealing', 'customer', 'maybe', 'thats', 'reason', 'dont', 'itd', 'seem', 'like', 'theyd', 'put', 'little', 'barrel', 'say', 'pour', 'go', 'well', 'take', 'money']","['deal', 'customers', 'well']",1
"['small', 'fee', 'nonguests', 'may', 'use', 'beach', 'facilities', 'number', 'guadeloupe', 'martinique', 'hotelsa', 'great', 'convenience', 'islandhoppers']","['facilities', 'include', 'bathrooms', 'drink', 'bar']",1
"['gary', 'oldman', 'turns', 'sort', 'gigantic', 'hominidbat', 'creature', 'flaps', 'dracula', 'vampire', 'master', 'john', 'carpenters', 'vampires', 'fly', 'road', 'fast', 'enough', 'catch', 'speeding', 'car', 'stick', 'ceiling', 'motel', 'room']","['oldman', 'made', 'creature', 'bit', 'everyone', 'saw']",1
"['never', 'heard']",['know'],1
"['research', 'development', 'composed']","['research', 'development', 'composed', 'orchestra', 'instruments']",1
"['younger', 'girl', 'ran', 'screaming']","['young', 'girl', 'stood', 'frozen', 'place']",2
"['jumped', 'planting', 'one', 'hand', 'charging', 'horse', 'came', 'brute', 'axe']","['went', 'brute', 'axe']",0
"['caters', 'specific', 'crowd', 'hunt', 'around', 'find', 'one', 'right']","['wont', 'search', 'find', 'one', 'works']",2
"['show', 'said', 'thorn']","['thorn', 'told', 'hide']",2
"['yes', 'said', 'things', 'effort', 'construed', 'support', 'supplyside', 'economics']","['way', 'things', 'could', 'construed', 'support', 'supplyside', 'economics']",2
"['yes', 'elizabeth', 'taylor', 'norman', 'mailer', 'warren', 'beatty', 'david', 'rockefeller', 'mick', 'jagger', 'go', 'nightclub', 'reasonably', 'certain', 'diana', 'ross', 'william', 'f', 'buckley', 'jr', 'salvador', 'dali', 'betty', 'ford', 'frank', 'sinatra', 'mikhail', 'baryshnikov', 'king', 'cyprus', 'show', 'tooand', 'vice', 'versa']","['group', 'celebrities', 'nightclub', 'long', 'another', 'specific', 'group']",0
"['role', 'reversal', 'gingrich', 'may', 'positioned', 'fill']","['gingrich', 'may', 'fill', 'position']",0
"['fancifully', 'decorated', 'macau', 'palace', 'floating', 'casino', 'moored', 'western', 'waterfront', 'fitted', 'gambling', 'tables', 'slot', 'machines', 'known', 'locally', 'hungry', 'tigers', 'hungry', 'humans', 'restaurant']","['macau', 'palace', 'casino', 'known', 'locally', 'hungry', 'tigers']",0
"['jon', 'ran', 'tunnel', 'collapsed', 'behind']","['blast', 'brought', 'walls', 'tunnel']",1
"['well', 'bought', 'credit', 'well', 'found', 'clearance', 'uh', 'memphis', 'guess', 'uh']","['bought', 'items', 'memphis', 'using', 'cash']",2
"['look', 'back', 'bought', 'shoes', 'went', 'shopping', 'need', 'money', 'need', 'didnt', 'need', 'shouldnt', 'even', 'qualified', 'get', 'didnt', 'need', 'would', 'little', 'rough', 'might', 'eaten', 'bologna', 'instead', 'roast', 'beef', 'deli', 'need', 'look', 'back', 'paying', 'back', 'told', 'son', 'live', 'ghetto', 'go', 'college', 'dont', 'take', 'ten', 'thousand', 'dollars', 'loans', 'dont', 'dont', 'hope', 'dont', 'think', 'hell', 'like', 'might', 'didnt', 'loans', 'could', 'saved', 'last', 'five', 'years', 'money', 'believe', 'would', 'gods', 'really', 'put', 'heart', 'get', 'debt', 'know', 'friends', 'church', 'constant', 'basis', 'totally', 'debt', 'free', 'pay', 'cash', 'everything', 'buy']","['friends', 'look', 'towards', 'model', 'saving', 'money']",1
"['partys', 'broad', 'aims', 'support', 'capitalist', 'policies', 'continue', 'close', 'ties', 'britain', 'rest', 'commonwealth']","['party', 'sought', 'establish', 'ties', 'united', 'states']",1
"['understand', 'believed', 'mademoiselle', 'cynthia', 'guilty', 'crime']","['believed', 'mademoiselle', 'cynthia', 'innocent', 'aware']",2
"['new', 'york', 'times', 'columnist', 'bob', 'herbert', 'asserts', 'managed', 'care', 'bought', 'republican', 'votes', 'patients', 'die', 'result']","['managed', 'care', 'nothing', 'republican', 'voting']",2
"['romans', 'never', 'really', 'infiltrated', 'ibiza', 'even', 'defeat', 'hannibal', '202', 'bc', 'second', 'punic', 'war', 'influence', 'restrained']","['romans', 'didnt', 'infiltrate', 'ibiza', 'wasnt', 'valuable']",1
"['mean', 'nothing', 'mean']","['big', 'deal']",0
"['analyses', 'utilized', 'different', 'assumptions', 'generally', 'resulted', 'smaller', 'expenditure', 'impact', 'estimates', 'noted']","['differing', 'assumptions', 'analyses', 'resulted', 'different', 'estimate', 'noted']",0
"['slate', 'published', 'next', 'week', 'third', 'last', 'traditional', 'summer', 'weeks']","['slate', 'wont', 'published', 'much', 'summer']",1
"['think', 'lets', 'see', 'teams', 'last', 'year', 'see', 'somebody', 'california', 'dont', 'even', 'know', 'pennant', 'last', 'year']","['dark', 'pennant', 'last', 'year']",0
"['along', 'latest', 'technology', 'prime', 'ministers', 'office', 'superb', 'bossi', 'marble', 'fireplace', 'well', 'fine', 'display', 'art', 'crafts']","['bossi', 'marble', 'fireplace', 'designed', 'italy']",1
"['hed', 'gone', 'long', 'way', 'hed', 'found', 'one', 'elementary', 'book']","['hed', 'found', 'one', 'elementary', 'book', 'hed', 'gone', 'long', 'way']",0
"['think', 'thats', 'probably', 'good', 'idea']","['thats', 'potentially', 'good', 'idea', 'company']",1
"['babys', 'father', 'responded', 'filing', 'wrongful', 'death', 'suit']","['babys', 'mother', 'responded', 'filing', 'rightful', 'death', 'suit']",2
"['long', 'thaler', 'siegel', 'ask', 'take', 'investors', 'get', 'wise', 'fact', 'equity', 'premium', 'damned', 'high']","['thaler', 'siegel', 'think', 'many', 'investors', 'already', 'know', 'equity', 'premium', 'high']",2
"['although', 'four', 'categories', 'emissions', 'substantially', 'achieve', '5075', 'proposed', 'cap', '2007', 'shown', 'dotted', 'horizontal', 'line', 'figures']","['downturn', 'emission', 'categories', 'simply', 'isnt', 'enough', 'estimation']",1
"['never', 'mind', 'movie', 'months', 'best', 'supporting', 'actor', 'oscar', 'nomination', 'already', 'awarded', 'portrayal', 'female', 'character']","['actors', 'acted', 'well']",1
"['passage', 'time', 'rate', 'inflation', 'geographic', 'location', 'often', 'case', 'today']","['factors', 'include', 'passage', 'time', 'rate', 'inflation', 'geographic', 'location']",0
"['yeah', 'think', 'favorite', 'restaurant', 'always', 'one', 'closest', 'know', 'closest', 'long', 'meets', 'minimum', 'criteria', 'know', 'good', 'food']","['picky', 'kind', 'food', 'eat', 'dont', 'want', 'travel', 'far']",0
"['addition', 'special', 'service', 'areas', 'funded', 'two', 'populations', 'special', 'needs', 'native', 'americans', 'migrant', 'workers']","['special', 'service', 'areas', 'native', 'americans', 'migrant', 'workers']",0
"['fda', 'suggests', 'may', 'association', 'bse', 'form', 'human', 'tse', 'known', 'new', 'variant', 'creutzfeldtjakob', 'disease']","['research', 'suggests', 'fdas', 'opinion', 'wrong']",1
"['approach', 'right', 'actually', 'go', 'sub', 'even', 'dont', 'wan', 'na', 'get', 'hands', 'even', 'sub', 'concrete', 'kind', 'things', 'thats', 'kind', 'plan', 'um', 'uh', 'everyone', 'talk', 'uh', 'ive']","['ever', 'sub']",2
"['chain', 'wielder', 'smiled']","['chain', 'wielder', 'frowned']",2
"['problem', 'large', 'enough', 'holds', 'think', 'squeezed', 'ryan', 'struck', 'five', 'thousandth', 'player', 'squeezed', 'forty', 'thousand', 'people']","['doesnt', 'hold', 'many', 'people']",2
"['criminal', 'discovered', 'last', 'chapter']","['criminal', 'discovered', 'last', 'part']",0
"['conceivable', 'allegations', 'true', 'theres', 'harm', 'checking', 'long', 'decedents', 'family', 'agrees', 'participate']","['none', 'allegations', 'true']",2
"['friends', 'welcome', 'said', 'severn']","['severn', 'said', 'people', 'always', 'welcome']",2
"['model', 'yields', 'estimate', 'percentage', 'change', 'households', 'demand', 'postage', 'result', 'owning', 'computer']","['people', 'receive', 'many', 'items', 'post', 'computer', 'house']",1
"['especially', 'true', 'menorca', 'cold', 'winter', 'winds', 'limit', 'seasons', 'length']","['menorca', 'cold', 'winter', 'winds', 'limit', 'seasons', 'length', 'especially', 'true']",0
"['street', 'statue', 'bank', 'ireland', 'built', '1729', 'house', 'irish', 'parliament']","['bank', 'ireland', 'street', 'fro', 'statue']",0
"['donates', 'lot', 'everything', 'lot', 'material', 'doesnt', 'donate', 'go', 'buy']","['donates', 'material']",2
"['islands', 'main', 'city', 'financial', 'governmental', 'administrative', 'centre', 'charms', 'match', 'mediterranean', 'jewels']","['city', 'nowhere', 'near', 'charming', 'mediterranean', 'cities']",2
"['pulled', 'cloak', 'tighter', 'wished', 'moment', 'shaved', 'head']","['man', 'pulled', 'super', 'hero', 'cape', 'around', 'show']",1
"['pick', 'map', 'tourist', 'office', 'ask', 'walking', 'tours']","['one', 'usually', 'tourist', 'office', 'youll', 'go', 'somewhere', 'else', 'find', 'walking', 'tours']",2
"['mallorca', 'prospered']","['mallorca', 'extremely', 'well']",0
"['depends', 'bad', 'person']","['depends', 'condition', 'person']",0
"['poor', 'guys', 'uh', 'trying', 'uphold', 'law', 'um', 'dont', 'know', 'kind', 'think', 'bring', 'back', 'capital', 'punishment']","['tasked', 'upholding', 'law', 'would', 'retire']",1
"['fry', 'garlic', 'little', 'bit', 'couple', 'dashes', 'hot', 'pepper']","['put', 'garlic', 'hot', 'pepper']",2
"['cultural', 'festivals', 'one', 'opportunity', 'better', 'way', 'private', 'wedding', 'feast', 'day', 'performances', 'set', 'true', 'context']","['cultural', 'festivals', 'best', 'place', 'performances']",2
"['vatican', 'ii', 'gave', 'rise', 'less', 'hierarchical', 'outwardlooking', 'catholicism', 'set', 'stage', 'onceunthinkable', 'innovations', 'like', 'plainclothes', 'nuns', 'celebration', 'mass', 'english', 'modern', 'languages']","['vatican', 'iis', 'changes', 'catholicism', 'borne', 'necessity', 'church', 'concerned', 'losing', 'members']",1
"['write', 'write', 'write']","['keep', 'writing']",0
"['also', 'time', 'claims', 'past', 'year', 'fbi', 'seeking', 'robert', 'jacques', 'possible', 'accomplice', 'timothy', 'mcveigh', 'oklahoma', 'city', 'bombing']","['everyone', 'knows', 'mcveigh', 'acted', 'alone']",2
"['diagnosed', 'cancer', 'carreys', 'kaufman', 'decides', 'show', 'carnegie', 'hall']","['carreys', 'kaufman', 'diagnosed', 'cancer', 'show', 'carnegie', 'hall']",2
"['youre', 'top', 'porter', 'capitalize', 'texts', 'potential', 'realism']","['youre', 'top', 'porter', 'justice', 'texts', 'potential', 'realism']",2
"['brew', 'beer']","['takes', 'months', 'perfect', 'beer', 'handcrafting', 'batch']",1
"['another', 'unit', 'added', 'communal', 'dwelling', 'time', 'marriage', 'created', 'new', 'family']","['nothing', 'happens', 'marriage', 'creates', 'new', 'family']",2
"['food', 'houses', 'conjured', 'hastily', 'shelter', 'people']","['housed', 'haphazardly', 'built', 'accommodate', 'people']",0
"['use', 'qualitative', 'methods', 'policy', 'review', 'three', 'multisite', 'studies']","['researchers', 'found', 'approaching', 'policy', 'via', 'qualitative', 'methods', 'preferred', 'methods']",1
"['road', 'climbs', 'toward', 'entrance', 'youll', 'pass', 'fields', 'full', 'santorinis', 'famed', 'tomatoes', 'growing', 'steep', 'slopes']","['along', 'side', 'road', 'leading', 'entrance', 'pass', 'fields', 'tomatoes']",0
"['based', 'field', 'observations', 'discussions', 'us']","['based', 'field', 'observations', 'discussions', 'us']",0
"['find', 'way', 'supplement']","['couple', 'different', 'types', 'supplementation', 'cover', 'bases']",1
"['major', 'journeys', 'one', 'part', 'country', 'another', 'say', 'milan', 'rome', 'naples', 'enjoyed', 'train', 'buffs', 'travelers', 'plenty', 'time', 'patience', 'curiosity']","['people', 'like', 'trains', 'patient', 'likely', 'enjoy', 'long', 'train', 'trips', 'italy']",0
"['views', 'implementation', 'research', 'education']","['lack', 'views', 'research', 'education']",2
"['know', 'gets', 'hot', 'one', 'time', 'last', 'year', 'remember', 'planning', 'eighty', 'degrees', 'even']","['summer', 'gets', 'hot', 'like', 'last', 'july', 'planned']",1
"['governed', 'great', 'bendahara', 'mutahir', 'diplomacy', 'military', 'force', 'sultanate', 'asserted', 'supremacy', 'whole', 'malay', 'peninsula', 'except', 'northernmost', 'thaiheld', 'patani', 'region', 'across', 'melaka', 'straits', 'east', 'coast', 'sumatra']","['governed', 'great', 'bendahara', 'mutahir', 'diplomacy', 'rather', 'military', 'force']",0
"['hottest', 'hours', 'things', 'come', 'virtual', 'standstill', 'though', 'caribbean', 'siesta', 'hour', 'two', 'shorter', 'mediterranean', 'counterpart']","['hottest', 'hours', 'everything', 'proceeded', 'smoothly']",2
"['deeply', 'impressed', 'power', 'eloquence', 'counsel', 'defence']","['counsel', 'defence', 'impress', 'way']",2
"['new', 'rights', 'nice', 'enough']","['everyone', 'really', 'likes', 'newest', 'benefits']",1
"['oh', 'sure', 'sure', 'right', 'umhum', 'right']","['whatever', 'say']",1
"['advantages', 'postal', 'service', 'could', 'retain', 'relate', 'things', 'payment', 'taxes', 'need', 'return', 'investment', 'right', 'eminent', 'domain', 'immunity', 'parking', 'tickets']","['postal', 'service', 'pays', 'salaries', 'much', 'lower', 'normal']",1
"['trust', 'unclegauve', 'hesitated']","['gauve', 'asked', 'uncle', 'trusted']",0
"['hall', 'said', 'britain', 'enjoyed', 'halfcentury', 'preeminence', 'field', 'endeavor', 'could', 'destroyed']","['britain', 'could', 'lose', 'place', 'top', 'field', 'endeavor']",0
"['asia', 'yeah', 'spent']","['asia', 'spent']",0
"['32', 'rsa', 'proposal', 'worker', 'ages', '25', '60', 'family', 'earnings', 'least', '5000', 'could', 'contribute', '1000', 'annually', 'either', 'employersponsored', 'saving', 'plan', 'taxdeferred', 'individual', 'account']","['workers', 'could', 'contribute', '1000', 'year']",0
