id,premise,hypothesis,lang_abv,language,label
4c8ee45c51,"contrast, grandson, assumed throne 1516, born Flanders 1500, Charles could barely express Spanish.",Charlies seen subjects outsider.,en,English,1
03744e4caa,Kal whistled Vrenna's eyes sparkled saw Jon swing it.,Kal whistling Vrenna's face.,en,English,1
e84c17fcf0,"right entrance 16th-century Sandal Bedesten, lovely brick vaults supported massive stone pillars.",Sandal Bedesten took forty years completely construct.,en,English,1
af8c423e7f,"beginner ' others, ' Beaune place buy.",worst place buy anything Beaune.,en,English,2
757d48d165,"lot bottles! exclaimed, eye travelled round small room.",drank many beers.,en,English,1
1254b52168,"Last year, Arafat cracked Hamas string bombings Tel Aviv Jerusalem, arresting 1,200 suspected terrorists, destroying Hamas safe houses, confiscating weapons caches.",Arafat arrested thousand suspected terrorists.,en,English,0
9e6f1ed041,oh laughed real hard took two thousand mile checkup uh,good laugh took two thousand mile checkup.,en,English,0
7859e56054,"overmechanical assumptions affirmative-action opponents (and putting aside racial IQ theories Murray others), blacks would move list, whites would move down.",Affirmative action opponents say whites would move list.,en,English,0
1eb1cf6d05,"cycle confirmation; prophecy indicates thing happen, happen--though always expected.","predicted prophecy, though sometimes unexpected, always enjoyable.",en,English,1
447e2d97d1,Arsenic would put poor Emily way well strychnine.,many ways get Emily way.,en,English,0
7828e7b0e1,"describes six applications case study methods, including purposes pitfalls each, explains similarities differences among six.",six applications case study methods.,en,English,0
e5d70cac0d,"methods, plan data collection, collect information, analyze it, write report.",data collection planned for.,en,English,2
aab8de5a0a,"find many clothing stores ages large branch Dunnes Stores, Irish clothes- food-shop chain.",Dunnes Stores popular place tourists shop.,en,English,1
f55c0de726,"case speech, Fiss appears believe reason American public less enlightened would wish concerning matters feminism, rights homosexuals, regulation industry people denied access opinions information would enlighten them.","people would properly research matters understand, would better equipped form opinions.",en,English,1
2fcbc6db7e,"increased investment contributed higher GDP growth recent years, stronger economy help servicing debt owed foreigners.",Steep GDP decline recent years contributed increased investment.,en,English,2
215d2f571c,"Washington Square underripe, U-Turn Devil's Advocate rotting.","Washington Square definitely underripe, questions asked.",en,English,1
69de2e8e8c,"EPA estimates 5.6 million acres lakes, estuaries wetlands 43,500 miles streams, rivers coasts impaired mercury emissions.","Rivers, streams coasts affected mercury emissions.",en,English,0
6989910c97,crutch.,"essential, key role this, used crutch.",en,English,1
49245fe99b,good Poland yeah i've done yeah like like things ones take like actually giving information novel format guess would,enjoy receiving information shape novel.,en,English,0
a0fd3a8129,"data series tests performed toxicant, toxicant concentrations, test species, analyzed hypothesis tests, precision could assessed qualitative comparison NOEC-LOEC intervals, understanding maximum precision would attained tests yielded NOEC-LOEC interval.",needed various data test toxicants.,en,English,0
04d1a36fbf,"flame whatever enough heat, hard control.","flame easy control, lacked heat.",en,English,2
ed94d59c07,"find many clothing stores ages large branch Dunnes Stores, Irish clothes- food-shop chain.",stores clothing ages.,en,English,0
bb0d46dd2a,right well there's yeah there's going measure incentive uh reward whatever reward ultimately ultimately comes want,sort incentive.,en,English,0
1f90e19f5b,guess last long box office thought pretty good,"Apparently box office long, believe fairly decent.",en,English,0
95d2545b60,"Puri also beautiful beach, southwest town, ideal cooling sandcastles Indians making, they're miniature temples, Swarga Dwara (Heaven's Gateway), faithful wash away sins.",devout make miniature temples beach Puri.,en,English,0
4d662da42a,"Several individuals organizations contacted also suggested agencies move consistent organization, content, presentation information allow common look feel agencies' ITbased public participation mechanisms rulemaking.",organizations said agencies consistent organization.,en,English,0
bd7fa9ce5b,"Tell me, scribbled words envelope help discover made yesterday afternoon?"" Poirot smiled.","Tell me, could tell text made yesterday afternoon?",en,English,0
598acbb3ba,"Others love see middle heaviest monsoon, marble translucent, image blurred rain-stippled water channels gardens.",None visitors like see monsoon.,en,English,2
802c4fa2fb,"Sultan Abdul Hamid II (1876 1909) tried apply absolute rule empire staggering crushing foreign debt, fragmented population hostile people, succeeded creating ill dissatisfaction amongst younger generation educated Turks.","population fractured rule Sultan Adbul Hamid II, many people hostile rule.",en,English,0
5b0be256b3,least i'm going give try cause see mean oil filters mean touch right,seems like worth trying get oil filter out.,en,English,0
05cc35e98d,There's dramatic difference someone like Michael Dell someone like Al Dunlap.,get along.,en,English,1
a115269c7d,"2001, LSC continued play active role encouraging supporting states' technology plans.","2001, LSC continued play active role encouraging supporting states' technology plans",en,English,0
e48293d8c3,purpose Diwan-i-Khas hotly disputed; necessarily hall private audience name implies.,name suggest open public.,en,English,2
94e94bb258,uh-huh well good mean bring people's attention,never brought anything anyone's attention.,en,English,2
315982a15a,okay okay that's GTE purchased Tigon yeah that's,sure Tigon bought yet.,en,English,2
1851422583,"Upriver, east Blois, huge densely wooded park surrounded 31 km (20 miles) high walls, brilliant white Ceteau de Cham?­?­bord extravagant royal residences Loire Valley.","Ceteau de Chambord ugly, unremarkable hut open field.",en,English,2
f9f53df28c,Gaiety Theatre South King Street worth visiting ornate d??cor.,Gaiety theatre must visit beautiful decor.,en,English,0
9d3282860c,"recalls William Randolph Hearst's castle Caleornia, imaginative juxtaposition ancient Roman Chinese sculpture, fine Venetian glass chandeliers, Syvres porcelain, old Flemish masters, naughty French erotica.",art sculptures located there.,en,English,2
38f2f5bba1,"13 Executive Effectively Implementing Government Performance Results Act ( GAO/GGD-96-118, June 1996).",executives worked hard make government act reality,en,English,1
2d486cf2b6,"number expensive jewelry duty-free shops, goods priced US dollars (duty-free goods must always paid foreign currency).",sure bring currencies US dollar buying goods duty-free shops.,en,English,0
a56fc7e76f,subsequent alterations data readily detected.,Alterations detected.,en,English,0
f1e75500a0,know?,know answer that?,en,English,1
ca161933da,managed control much country nearly century Muslim leader Saladin (Salah-ad-Din) defeated 1187.,"defeated Saladin, Muslim leader, lost control large part country had.",en,English,0
bce3065cd0,"sculpture dome (a personification Commerce) river gods (including Anna Livia, set main door) Edward Smyth, also responsible statues GPO .",dome bare plain.,en,English,2
d2d82ab664,"example, CFO Council Office Management Budget (OMB) aggressively working eight priority initiatives outlined the1998 Federal Financial Management Status Report FiveYear Plan.",CFO Council OMB lax priority initiatives.,en,English,2
9d60382636,"almost midtown Massabielle quarter (faubourg de Massabielle), sometimes described picturesque city.",Massabielle quarter touristy place.,en,English,0
7dfe642c38,"Along eastern coastline several fine beaches perfect windsurfing conditions wide, shallow bays.",many fine beaches along shallow bays.,en,English,0
1a2b0a1ed7,eligible individuals rules apply state substantially enforce statutory requirements.,matter whether state enforces statutory requirements.,en,English,2
f522c90067,uh well know know several single mothers absolutely can't afford go single uh mean babysitter less,know single moms able afford it.,en,English,0
b9be46b057,"Hey, problem, fine policy.",worst policy ever.,en,English,2
a06e32bf97,"Today possible buy cheap papyrus printed gaudy Egyptian scenes almost every souvenir shop country, authentic sold Pharaonic Village Cairo papyrus grown, processed, hand-painted site.",Pharaonic Village Cairo place one buy authentic papyrus.,en,English,2
9d0237d559,woman rolled drew two spears horse rolled broken rest.,rolling piles money.,en,English,2
19be5479c6,"Meanwhile, critics left argue United States failed intervene Rwanda, intervention Kosovo morally suspect probably racist.",US intervene Rwandan conflict.,en,English,0
988c2b4621,John Kasich dropped presidential bid.,John Kasich dropped presidential race.,en,English,0
2943608f26,"then, Miss Tuppence, said Sir James, ""you know place better do.",Sir James expected Miss Tuppence give directions.,en,English,1
